Fecha,Semana,DiaMes,Mes,DiasSem,KG_15EMPA09,KG_15EMPA10,KG_15PREM01,KG_15MEZC08,KG_15MOLI07,KG_15AHUM10,KG_15FORM02,KG_15SEPA02,KG_15MEZC06,KG_15AHUM01,KG_15FORM01,KG_15SEPA01,KG_15AHUM09,KG_15EMBU01,KG_15EMPM06,KG_15TUNE01,KG_15MEZC07,KG_15MOLI01,KG_15MOLI06,KG_15EMPA11,KG_15EMPM01,KG_15MEZC05,KG_15MOLI03,KG_15HORN01,KG_15PORC03,KG_15TUNE03,KG_15EMPA06,KG_15EMPA02,KG_15MOLI02,KG_15SELL02,KG_15MEZC04,KG_15MOLI08,KG_15TUNE02,KG_15PORC01,KG_15TUNE04,KG_15EMBU03,KG_15EMPA08,KG_15EMPM05,KG_15COCI01,KG_15EMPA04,KG_15TAJA02,KG_15EMUL01,KG_15SELL05,KG_15DOSI01,KG_15SELL06,KG_15SELL03,Hrs_15EMPA09,Hrs_15EMPA10,Hrs_15PREM01,Hrs_15MEZC08,Hrs_15MOLI07,Hrs_15AHUM10,Hrs_15FORM02,Hrs_15SEPA02,Hrs_15MEZC06,Hrs_15AHUM01,Hrs_15FORM01,Hrs_15SEPA01,Hrs_15AHUM09,Hrs_15EMBU01,Hrs_15EMPM06,Hrs_15TUNE01,Hrs_15MEZC07,Hrs_15MOLI01,Hrs_15MOLI06,Hrs_15EMPA11,Hrs_15EMPM01,Hrs_15MEZC05,Hrs_15MOLI03,Hrs_15HORN01,Hrs_15PORC03,Hrs_15TUNE03,Hrs_15EMPA06,Hrs_15EMPA02,Hrs_15MOLI02,Hrs_15SELL02,Hrs_15MEZC04,Hrs_15MOLI08,Hrs_15TUNE02,Hrs_15PORC01,Hrs_15TUNE04,Hrs_15EMBU03,Hrs_15EMPA08,Hrs_15EMPM05,Hrs_15COCI01,Hrs_15EMPA04,Hrs_15TAJA02,Hrs_15EMUL01,Hrs_15SELL05,Hrs_15DOSI01,Hrs_15SELL06,Hrs_15SELL03,energia
22/01/2021,3,22,1,5,28218,28059,22,50263,71208,47861,50264,47861,31782,31006,31899,31006,105427,106495,103745,105427,106827,102634,97967,7802,12676,8956,8956,7802,7802,7802,819,21161,27292,6126,12209,12209,9360,9318,12128,2849,2810,2810,2849,1545,1545,63564,3192,0,2344,0,13.28,13.71,0.45,9.62,13.73,12.5,53.07,48.28,7.87,10.53,32.56,27.78,93.31,53.93,27.79,87.41,36.11,20.78,16.28,20.27,25.09,16.79,2.6,19.65,19.58,19.51,1.17,14.66,2.97,5.64,10.45,2.29,5.92,9.54,14.95,3.04,2.98,2.74,2.55,5.26,5.26,19.78,6.44,0,5.91,0,44808.12
23/01/2021,3,23,1,6,38934,35250,22,67263,85573,64391,67396,64391,31717,30717,31830,30717,102464,103319,100653,102464,103319,100895,94402,7720,12225,8856,8856,7720,7720,7720,2566,17717,48325,4644,10735,10735,7866,7826,10652,2869,2826,2826,2869,1664,1664,64165,3182,0,1168,0,17.04,15,0.42,12.9,16.79,14.94,63.02,58.4,8.24,11.52,35.94,31.16,90.39,56.39,31.32,85.32,34.57,20.25,17.5,20.27,26.69,15.93,2.58,19.56,19.49,19.42,4.28,13.08,5.64,4.28,9.17,2,4.96,7.99,12.94,3.04,3.04,2.76,2.57,5.67,5.67,20.95,6.85,0,2.95,0,44508.96
24/01/2021,3,24,1,7,10854,12040,26,16666,46893,15675,16668,15675,30227,28204,30111,28204,68435,68831,68435,68435,68831,68831,68831,3210,622,3766,3766,3209997,3209997,3209997,551,20126,0,0,0,0,0,0,0,0,0,0,0,0,0,38731,0,0,2588,0,7.18,7.76,0.49,3.64,8.25,5.79,25.22,20.3,8.69,12.75,41.38,37.99,58.78,29.26,13.67,55.92,23.14,14.1,10.75,12.43,3.15,8.5,1.78,10.96,11,11.04,0.6,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,8.56,0,33407.28
25/01/2021,4,25,1,1,27631,26590,30,45589,71566,43396,45589,43396,36675,35654,36890,35654,96327,97373,94280,96327,97699,93528,90993,7788,13803,8934,8934,7788,7788,7788,3352,20907,24560,4665,13742,13742,9427,9371,13623,4315,4252,4252,4315,1876,1890,56779,4706,0,1174,0,13.92,13.35,0.59,8.84,13.5,11.79,49.82,44.04,9.05,12.42,38.75,32.88,86.37,50.77,27.48,79.79,33.04,18.94,15.96,20.45,31.6,16.07,2.6,19.73,19.66,19.59,3.33,14.2,2.7,4.3,11.71,2.54,5.93,9.54,16.3,4.58,4.55,4.15,3.86,6.55,6.59,17.92,9.49,0,2.96,0,42228
26/01/2021,4,26,1,2,30999,29880,18,58823,83484,56446,58991,56446,32586,30757,31873,30757,98834,99852,96796,98834,100185,95979,93618,113,10702,2480,2480,2053199,2053199,2053199,3440,22195,42640,4761,8692,8692,8692,8649,8649,0,0,0,0,1873,1873,52003,3063,0,1940,825,12.12,11.27,0.34,11.24,16.67,12.01,50.78,47.68,8.8,11.64,36.36,31.62,90.39,48.65,25.74,83,34.12,19.39,14.15,0.65,26.84,4.86,2.43,9.05,9.24,9.44,5.23,16.7,5.1,4.44,8.46,1.81,5.97,9.08,14.22,0,0,0,0,6.8,6.8,15.37,6.18,0,19.16,2.2,42476.04
27/01/2021,4,27,1,3,25009,23702,25,40996,59934,38981,40997,38981,32408,31329,32537,31329,99202,100296,97075,99202,100628,96408,91780,4273,14830,4660,4660,498891,498891,498891,444,20611,29982,4617,11084,11084,11084,11011,11011,0,0,0,0,1962,1962,47818,6394,0,454,0,13.15,12.83,0.48,7.92,11.2,11.35,48.1,42.98,8.3,11.69,36.79,31.7,92.7,50.38,25.55,84.78,34.6,19.51,14.24,16.41,37.5,10.86,1.61,15.01,15,15,0.49,15.98,3.27,4.25,10.31,2.27,6.96,11.18,14.78,0,0,0,0,6.84,6.84,15.33,12.89,0,1.5,0,26403.84
28/01/2021,4,28,1,4,31959,30006,22,59248,73688,56693,59372,56693,25188,24372,25236,24372,100906,101595,98793,100906,101595,99140,97210,7874,9559,9039,9039,7874,7874,7874,5156,13362,35644,3084,10626,10626,6255,6218,10523,4371,4305,4305,4371,1941,1941,47760,3134,0,2355,0,13.39,12.83,0.42,11.5,14.54,13.44,56.87,52.6,6.72,9.42,29.34,25.81,91.95,50.02,25.62,84.65,34.67,20.02,15.96,20.45,22.13,16.96,2.63,19.82,19.75,19.68,6.1,11.05,4.23,2.84,8.83,1.9,3.94,6.33,12.1,4.63,4.64,4.2,3.91,6.61,6.61,14.84,6.32,0,5.94,0,42059.16
29/01/2021,4,29,1,5,24964,23775,25,39668,58129,37636,39669,37636,31908,30933,32078,30933,99086,100209,97335,99086,100543,96342,91582,7799,13853,8947,8947,7799,7799,7799,239,19084,24267,9399,9413,9413,9413,9399,9399,0,0,0,0,1609,1609,89143,0,0,1201,0,14.01,13.41,0.49,7.93,10.72,11.61,49.46,42.96,7.93,10.9,34.15,29.21,80.36,58.67,32.58,79.5,32.88,19.51,17.16,20.48,21.11,16.09,2.6,19.76,19.69,19.62,0.26,13.65,2.66,8.65,8.14,1.83,6.01,9.74,12.47,0,0,0,0,5.48,5.48,26.57,0,0,3.03,0,43212.24
30/01/2021,4,30,1,6,34867,34869,21,65847,81452,62994,65945,62994,26301,25152,25843,25152,101070,102093,99755,101070,102431,98202,95797,3945,9864,4651,4651,3944800,3944800,3944800,305,17467,38372,6276,8598,8598,8598,8569,8569,0,0,0,0,1214,1214,28444,1521,0,2650,772,14.36,14.1,0.4,12.54,16.36,14.12,59.75,55.92,6.93,9.44,29.34,24.54,98.12,45.63,23.25,86.45,35.69,19.75,14.88,16.5,18.74,10.26,2.6,14.12,14.23,14.34,0.33,13.21,4.43,5.84,8.16,1.76,5.91,9.04,13.9,0,0,0,0,4.64,4.64,10.66,3.4,0,8.76,2.06,43040.16
31/01/2021,4,31,1,7,1183,822,2,992,3085,937,992,937,2093,1981,2109,1981,0,0,0,0,0,0,0,5619,2201,6448,6448,5619,5619,5619,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,0.7,0.44,0.04,0.22,0.54,0.3,1.27,0.9,0.56,0.81,2.61,2.4,0,0,0,0,0,0,0,14.56,6.27,12.29,1.83,14.14,14.09,14.04,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,21737.16
01/02/2021,5,1,2,1,22857,23463,29,41128,67337,39163,41128,39163,28763,28025,28907,28025,102428,103485,100480,102428,103819,99638,99598,5535,11552,6360,6360,5535,5535,5535,4244,16089,18946,3084,13778,13778,9405,9335,13643,4373,4308,4308,4373,1790,1790,58483,6251,0,1189,0,11.35,12.18,0.56,7.84,12.75,10.28,43.63,38.49,7.01,9.33,28.93,24.71,92.44,50.98,26.74,85.85,35.32,20.35,16.63,14.35,28.74,11.93,1.9,13.91,13.86,13.81,4.3,10.78,2.06,2.89,11.91,2.58,5.89,9.44,16.33,4.63,4.63,4.2,3.91,6.1,6.1,17.53,12.6,0,3,0,58279.8
02/02/2021,5,2,2,2,33500,31180,14,67144,71584,64387,67310,64387,20542,19918,20542,19918,102081,103267,100087,102081,103598,99408,94664,5629,12696,6452,6452,5629,5629,5629,2306,16673,53243,6135,9372,9372,9372,9330,9330,0,0,0,0,1839,1839,40862,3195,0,1176,0,13.83,12.37,0.27,12.82,14.33,14.31,60.35,57.24,5.38,7.8,24.48,20.34,99.97,48.15,24.96,89.44,35.63,19.9,14.54,14.81,25.13,11.58,1.84,14.29,14.23,14.18,3.71,12.15,6.27,5.65,8.47,1.88,5.93,9.55,12.46,0,0,0,0,6.38,6.38,13.67,6.44,0,2.97,0,42855.12
03/02/2021,5,3,2,3,29805,31165,33,48956,77881,46594,48957,46594,36838,35477,36796,35477,101267,102310,99180,101267,102643,98412,96094,2479,11686,2915,2915,2479157,2479157,2479157,2341,18160,27201,1527,15601,15601,11157,11056,15432,4443,4376,4376,4443,1917,1917,51876,9529,0,1849,0,14.86,15.36,0.64,9.37,14.78,12.41,52.59,46.62,9.31,12.56,39.31,34,92.14,54.03,27.83,84.77,35.2,20.02,15.27,9.95,34.53,6.51,1.49,8.65,8.7,8.75,3.77,12.64,2.95,1.41,13.84,2.99,6.95,11.11,18.76,4.71,4.71,4.27,3.97,6.53,6.53,16.06,19.21,0,6.11,0,43048.44
04/02/2021,5,4,2,4,35155,33775,21,65852,91651,63049,65990,63049,33793,32407,33838,32407,98211,99248,96403,98211,99580,95404,92938,5662,9597,6490,6490,5662,5662,5662,1746,24122,35621,3057,10807,10807,6250,6213,10701,4557,4488,4488,4557,1661,1661,56614,3156,0,1208,0,14.5,13.09,0.39,12.64,18.09,13.82,58.71,54.4,9.29,13.32,42.08,37.36,88.5,51.82,27.38,81.34,33.68,19.21,15.99,14.9,22.3,11.65,1.85,14.37,14.32,14.26,2.66,20.05,4.23,2.81,8.95,1.93,3.93,6.32,12.26,4.83,4.83,4.38,4.08,5.66,5.66,17.83,6.8,0,3.05,0,44151.12
05/02/2021,5,5,2,5,26173,25948,34,43537,64343,41398,43538,41398,31491,30408,31731,30408,97292,98311,95802,97292,98645,94421,89730,3601,10858,4195,4195,3601079,3601079,3601079,2368,16870,27167,7686,10903,10903,10903,10858,10858,0,0,0,0,1368,1368,55870,3172,0,3601,0,14.18,14.11,0.65,8.47,11.9,12.03,50.93,44.44,7.91,10.71,33.62,29.82,86.04,49.72,26.03,80.3,33.58,19.13,14.82,12.33,16.86,9.78,1.45,11.44,11.41,11.39,1.81,12.46,2.98,7.08,9.79,2.18,6.9,11.14,14.49,0,0,0,0,4.66,4.66,17.83,6.4,0,11.91,0,41630.4
06/02/2021,5,6,2,6,34000,29671,18,66401,75753,63489,66544,63489,22835,21821,22835,21821,55382,55779,53827,55382,55779,53300,55779,4514,11469,5186,5186,4514,4514,4514,483,20573,46787,6402,14839,14839,10428,10381,14729,4411,4347,4347,4411,1429,1429,24255,3129,0,2336,850,15.77,13.83,0.34,13.04,14.75,15.75,66.55,61.67,6.46,9.09,28.67,26.18,51.74,27.44,15.19,46.85,19.15,10.77,9.64,11.56,20.62,10.27,1.49,11.28,11.24,11.2,0.53,17.52,5.51,5.96,13.07,2.78,7.1,10.88,20.44,4.69,4.65,4.24,3.95,4.87,4.87,7.48,6.31,0,5.89,2.27,39255.48
07/02/2021,5,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16392.96
08/02/2021,6,8,2,1,19353,17001,23,28424,51810,27042,28424,27042,28653,27672,28823,27672,99928,101018,98978,99928,101348,97126,92529,5622,8882,6466,6466,5622,5622,5622,1947,16006,18988,6213,10934,10934,7810,7784,10863,3125,3079,3079,3125,862,873,56057,1571,0,2391,0,9.87,9,0.46,5.42,9.62,7.5,31.77,27.84,7.21,9.65,30.23,27.03,89.59,53.02,29.19,83.48,34.35,19.6,15.76,14.34,13.63,12.84,1.92,14,13.95,13.91,2.59,12.32,2.06,5.72,9.12,2,4.96,8.01,13.08,3.32,3.3,3,2.79,3.26,3.28,18.3,3.17,0,6.03,0,38951.64
09/02/2021,6,9,2,2,33844,28556,22,57307,79812,54907,57464,54907,36137,34761,36226,34761,104281,105396,102131,104281,105729,101493,97103,4458,12659,5108,5108,4458,4458,4458,2343,24276,44145,6228,9346,9346,9346,9305,9305,0,0,0,0,1976,1976,62252,3077,0,0,0,14.75,11.97,0.41,11.11,15.61,12.77,53.81,49.56,9.71,13.46,42.19,37.65,94.12,55.56,28.87,88.39,35.83,20.54,16.26,11.87,24.81,8.7,1.48,11.39,11.34,11.3,3.77,18.77,5.22,5.73,8.43,1.88,5.91,9.53,12.43,0,0,0,0,6.73,6.73,19.43,6.2,0,0,0,42212.52
10/02/2021,6,10,2,3,26023,33916,31,55053,91275,52494,55054,52494,38797,37309,38701,37309,107881,108995,105722,107881,109327,105114,102805,2867,11740,3349,3349,2342444,2342444,2342444,3079,26113,18990,4650,11168,11168,11168,11093,11093,0,0,0,0,1985,1985,56497,6443,0,1695,0,11.71,14.88,0.6,10.45,17.61,12.4,52.54,47.35,10,13.78,43.28,37.2,100.35,55.36,29.41,92.16,37.23,21.21,16.31,11.26,27.71,8.88,1.71,9.64,9.69,9.74,2.55,19.42,2.07,4.34,10.4,2.29,7.01,11.26,14.89,0,0,0,0,6.78,6.78,17.13,13.61,0,5.6,0,42582.6
11/02/2021,6,11,2,4,32328,33002,12,65613,83585,62975,65782,62975,28766,27825,28766,27825,105348,106412,104920,105348,106745,102531,97931,4485,9759,5146,5146,4485,4485,4485,2543,22241,46014,4635,12321,12321,7590,7553,12212,4731,4659,4659,4731,394,394,61545,2918,0,1197,0,11.65,11.32,0.23,12.53,16.74,13.04,55.01,52.67,7.72,10.76,33.53,29.35,92.42,54.82,28.26,87.23,36.12,20.82,16.06,11.71,19.61,9.49,1.48,11.33,11.29,11.25,4.11,17.33,5.52,4.27,10.21,2.21,4.79,7.72,14.17,5.01,5.02,4.55,4.23,2.97,2.97,19.38,5.88,0,3.02,0,43909.92
12/02/2021,6,12,2,5,27665,26212,27,47116,74660,44833,47117,44833,35414,34248,35556,34248,105084,106254,102876,105084,106586,102402,100129,5645,14182,6470,6470,5645,5645,5645,1887,22720,21768,9339,10844,10844,10844,10815,10815,0,0,0,0,2029,2029,54018,1476,0,1186,0,13.41,12.97,0.54,9.11,14.15,11.79,50.19,44.9,9.01,12.4,38.91,33.84,96.74,53.25,28.36,88.22,36.3,20.62,16.65,14.85,22.6,11.62,1.85,14.33,14.27,14.22,2.51,17.11,2.37,8.6,9.54,2.14,6.9,11.15,14.39,0,0,0,0,7.84,7.84,17.02,2.98,0,2.99,0,41862.6
13/02/2021,6,13,2,6,30794,26352,22,51624,64630,49393,51751,49393,26544,25689,26614,25689,84889,85805,82571,84889,86130,84396,79618,5669,13648,6498,6498,5669,5669,5669,1116,16269,41870,4791,10334,10334,10334,10274,10274,0,0,0,0,2130,2130,31530,4667,0,1165,816,14.15,12.38,0.42,10.02,12.61,12.33,52.25,48,6.98,9.65,30.03,26.34,81.24,42.53,22.2,72.11,30.16,17.03,12.57,14.91,30.44,11.66,1.86,14.39,14.33,14.28,1.79,12.43,4.9,4.46,10.05,2.15,6.99,10.71,16.39,0,0,0,0,9.8,9.8,10.98,9.41,0,2.94,2.18,40451.04
14/02/2021,6,14,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17959.32
15/02/2021,7,15,2,1,31317,31854,33,53294,72190,50706,53295,50706,29723,28577,29711,28577,110927,112055,107781,110927,112387,105706,105820,3182,9920,3732,3732,3181562,3181562,3181562,0,15637,24933,3075,14118,14118,9406,9336,13980,4711,4644,4644,4711,2891,2891,63926,6261,0,2598,0,15.7,15.31,0.63,10.34,13.8,13.45,57.34,50.79,7.47,10.14,31.82,27.53,100.67,56.13,29.13,93.02,37.94,21.35,17.66,12.25,25.41,8.44,1.74,10.82,10.86,10.9,0,11.54,2.72,2.87,12.15,2.63,5.89,9.45,16.66,5.01,4.96,4.53,4.21,9.85,9.85,19.22,12.62,0,8.59,0,41008.68
16/02/2021,7,16,2,2,33982,31415,29,60720,85562,58275,60918,58275,32715,31435,32876,31435,110203,111380,106973,110203,111714,107457,102903,6723,11080,7718,7718,6723,6723,6723,4374,19273,48226,6141,7750,7750,7750,7724,7724,0,0,0,0,2967,2967,56609,1583,0,1189,0,14.75,13.28,0.54,11.69,16.59,13.26,55.62,51.05,8.69,12.18,38.35,34.16,102.03,55.27,27.53,94.31,38.18,21.59,16.29,17.56,20.04,14.13,2.27,16.97,16.91,16.86,4.68,15.72,5.81,5.65,6.88,1.54,4.92,7.95,10.29,0,0,0,0,10.11,10.11,17.57,3.19,0,3,0,44503.56
17/02/2021,7,17,2,3,32105,33786,23,62660,73073,59721,62661,59721,29331,28263,29427,28263,108537,109638,106164,108537,109967,105747,103428,6661,16783,7646,7646,6661,6661,6661,1429,20137,32491,8657,13493,13493,12656,13431,13431,0,0,0,0,2180,2180,48163,4774,0,1203,0,15,14.54,0.46,12.09,14.2,14.8,62.45,57.27,7.64,10.74,33.92,29.55,100.65,52.06,26.52,91.42,37.93,21.42,15.61,17.4,31.82,13.99,2.24,16.82,16.76,16.7,2.17,15.49,3.57,7.96,12.85,2.83,7.99,13.67,17.12,0,0,0,0,7.43,7.43,14.8,9.62,0,3.04,0,44116.2
18/02/2021,7,18,2,4,33895,31543,35,55955,84894,53405,56094,53405,36983,35240,36638,35240,99528,100518,97673,99528,100851,96650,92066,2989,13848,3536,3536,2988637,2988637,2988637,1683,20841,35501,6204,15699,15699,12670,12594,15579,3030,2985,2985,3030,1686,1705,50218,6390,0,1735,0,16.28,15.89,0.65,11.12,16.29,14.25,61.01,54.29,9.81,13.29,41.66,36.6,90.86,51.5,26.05,83.29,34.5,19.52,14.37,13.13,32.01,7.68,2.18,11.03,11.14,11.25,2.23,16.63,4.22,5.71,13.8,3.02,7.97,12.82,19.51,3.22,3.2,2.91,2.71,5.74,5.79,15.91,13.32,0,5.74,0,44896.32
19/02/2021,7,19,2,5,28640,34451,19,61911,72895,59023,61911,59023,21739,21261,21794,21261,98743,99802,96872,98743,100138,95891,98126,6670,9454,7657,7657,6670,6670,6670,2333,14335,30051,4626,6159,6159,6159,6136,6136,0,0,0,0,1719,1719,61297,1510,0,1213,0,13.29,15.35,0.38,11.74,14.34,14.28,60.5,55.53,5.34,7.29,22.56,18.54,88.15,50.48,27.55,82.26,33.75,19.53,16.63,17.42,18.34,14.02,2.25,16.84,16.78,16.72,3.77,9.1,3.27,4.31,5.5,1.23,3.9,6.3,8.18,0,0,0,0,5.86,5.86,17.71,3.04,0,3.06,0,44559.36
20/02/2021,7,20,2,6,32548,28087,26,54660,77298,52365,54810,52365,33377,31915,33496,31915,90514,91447,89337,90514,91762,87649,87557,5596,10492,6415,6415,5596,5596,5596,2524,20537,41322,3063,10027,10027,7187,7145,9944,2841,2799,2799,2841,1082,1082,39597,3236,0,1178,846,14.8,12.54,0.5,10.57,14.86,12.62,53.28,48.26,9.06,12.98,41.22,36.96,84.28,43.65,22.28,76.75,31.52,17.79,13.61,14.73,24.38,11.51,1.83,14.21,14.15,14.1,1.97,17.53,4.91,2.82,9.17,1.93,5.02,7.53,14.76,3.01,3,2.73,2.54,3.69,3.69,12.23,6.52,0,2.97,2.26,43365.6
21/02/2021,7,21,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16871.04
22/02/2021,8,22,2,1,25598,24313,18,45228,66755,43094,45229,43094,29473,28641,29556,28641,91240,92259,88852,91240,92589,88435,86376,5667,11125,6495,6495,5667,5667,5667,2122,19143,24371,4635,12476,12476,7751,7711,12368,4725,4657,4657,4725,2194,2194,47609,3076,0,1189,0,11.8,11.67,0.36,8.57,12.88,10.9,46.26,42.36,7.5,10.66,33.38,28.11,84,47.58,24.59,78.38,31.72,17.84,12.76,14.92,23.55,11.64,1.85,14.39,14.33,14.28,3.4,14.11,2.64,4.33,10.37,2.25,4.89,7.88,14.43,5.03,4.97,4.54,4.23,7.48,7.48,13.93,6.2,0,3,0,40716
23/02/2021,8,23,2,2,31544,25299,25,46070,67563,43986,46184,43986,29477,28728,29542,28728,98873,99871,96401,98873,100191,96085,95889,3295,9023,3786,3786,3295,3295,3295,1023,14247,31524,6363,8010,8010,8010,7984,7984,0,0,0,0,2271,2271,56756,1621,0,1207,0,14.57,12.31,0.47,9.23,12.99,11.68,49.49,44.42,7.48,10.17,31.38,27,89.12,49,24.78,82.02,34.07,19.57,17.21,8.48,13.76,7.3,1.11,8.25,8.22,8.2,1.69,10.48,3.73,5.86,7.11,1.59,5.09,8.21,10.64,0,0,0,0,7.74,7.74,17.8,3.27,0,3.04,0,40716.36
24/02/2021,8,24,2,3,22971,23704,11,45475,70510,43464,45476,43464,32995,31908,33030,31908,93809,94813,91649,93809,95147,91003,88709,3795,7020,2495,2495,2449,2449,2449,2220,25830,31237,5465,11709,11709,6237,7020,11618,4665,4598,4598,4665,1985,1985,47331,1555,3795,0,0,9.82,10.19,0.22,8.32,13.63,9.82,41.22,38.86,8.56,12.11,38.1,32.57,86.33,47.29,25.24,78.23,32.66,18.41,14.25,14.45,9.31,3.22,1.02,9.43,9.41,9.39,2.89,20.15,3.42,5.02,10.15,2.18,3.95,7.15,12.62,4.96,4.91,4.48,4.17,6.76,6.76,14.87,3.14,13.33,0,0,42065.64
25/02/2021,8,25,2,4,35430,26822,24,50084,79532,47986,50235,47986,37424,36159,37322,36159,100782,101477,98502,100782,101477,99042,94872,3131,8401,3673,3673,3131203,3131203,3131203,1443,19723,38372,4707,7856,7856,7856,7817,7817,0,0,0,0,2094,2094,54485,3110,0,2547,0,15.44,11.75,0.45,9.66,15.56,11.34,48.16,43.78,9.65,13.33,41.47,35.4,87.81,49.56,26.24,83.6,34.43,19.98,15.42,12.07,16.96,8.3,1.72,10.66,10.7,10.74,2.32,14.71,4.56,4.33,7.15,1.59,4.96,7.99,10.45,0,0,0,0,7.14,7.14,16.67,6.27,0,8.42,0,41439.6
26/02/2021,8,26,2,5,33788,38203,30,72081,98729,68999,72202,68999,29170,28123,29331,28123,99159,100175,96993,99159,100511,96283,94120,0,0,0,0,0,0,0,4134,20339,37129,0,0,0,0,0,0,0,0,0,0,1990,1990,61228,0,0,0,0,14.4,15.53,0.58,13.73,19.24,15.13,63.94,58.49,7.49,10.28,32.35,28.41,87.97,50.67,25.77,82.11,33.99,19.56,16.16,0,0,0,0,0,0,0,4.43,14.75,4.38,0,0,0,0,0,0,0,0,0,0,6.78,6.78,18.81,0,0,0,0,40771.08
27/02/2021,8,27,2,6,0,0,3,0,0,0,0,0,0,0,0,0,33436,33703,33436,33436,33703,33703,25146,4424,13114,5075,5075,4424,4424,4424,0,0,0,4668,15696,15696,10999,10927,15554,4697,4627,4627,4697,0,0,22625,6259,0,1157,0,0,0,0.05,0,0,0,0,0,0,0,0,0,28.5,21.21,11.74,27.04,11.21,6.56,4.86,11.55,30.09,9.36,1.46,11.17,11.13,11.09,0,0,0,4.3,13.51,2.93,6.91,11.1,18.72,4.98,4.97,4.51,4.2,0,0,8.64,13.05,0,2.92,0,28473.84
28/02/2021,8,28,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14195.16
01/03/2021,9,1,3,1,7744,8814,12,15578,21875,14802,15578,14802,11505,10676,11307,10676,74139,75025,71846,74139,75358,71165,66561,3237,7680,3800,3800,3236804,3236804,3236804,268,8518,10705,1620,7068,7068,7068,7014,7014,0,0,0,0,2107,2107,49860,4531,0,2570,863,4.53,4.86,0.23,3.05,4.11,4.38,18.56,16.35,3.3,4.4,14.02,13.15,66.13,42.6,21.72,62.32,25.45,14.21,11.41,12.63,21.05,8.56,1.82,11.1,11.15,11.19,0.29,7.8,1.17,1.54,7.24,1.52,4.93,7.35,12.21,0,0,0,0,7.18,7.18,15.78,9.14,0,8.5,2.3,34317.72
02/03/2021,9,2,3,2,30370,29258,16,54647,77153,52455,54790,52455,30472,29533,30558,29533,81423,82339,78231,81423,82668,78580,76200,4552,9061,4658,4658,4142,4142,4142,2095,19616,38472,3081,10943,10943,8012,7957,10840,2930,2883,2883,2930,2932,2932,45876,4876,1180,1204,0,11.53,10.49,0.31,10.33,15.32,10.7,44.97,42.59,7.82,10.78,33.68,28.96,74.13,42.63,21.72,68.08,28.32,15.94,13.06,14.78,21.24,8.46,1.46,11.41,11.38,11.34,3.5,13.33,4.55,2.84,9.54,2.07,5.03,8.07,13.18,3.09,3.13,2.82,2.62,9.99,9.99,14.52,9.83,4.92,3.04,0,41525.64
03/03/2021,9,3,3,3,17981,18943,33,30120,62100,28536,30121,28536,34409,33224,34576,33224,95751,96777,95751,95751,97102,92965,88299,5577,12663,6393,6393,5577,5577,5577,4348,19954,10599,6258,9405,9405,9405,9363,9363,0,0,0,0,0,0,45053,3105,0,1224,0,10.57,11.68,0.63,6.08,11.29,9.13,39.16,33.2,8.75,12.45,39.31,33.58,86.25,49.48,26,79.9,32.98,18.77,14.27,14.67,24.77,11.5,1.82,14.16,14.1,14.05,4.44,15.18,1.17,5.76,8.48,1.89,5.95,9.59,12.51,0,0,0,0,0,0,15.17,6.26,0,3.09,0,39319.92
